"","region","time_period","strategy_code","difference_variable","difference_value","variable","value"
"2234","ecuador",1,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2235","ecuador",10,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2236","ecuador",11,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2237","ecuador",12,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2238","ecuador",13,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2239","ecuador",14,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2240","ecuador",15,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2241","ecuador",16,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2242","ecuador",17,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2243","ecuador",18,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2244","ecuador",19,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2245","ecuador",2,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2246","ecuador",20,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2247","ecuador",21,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2248","ecuador",22,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2249","ecuador",23,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2250","ecuador",24,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2251","ecuador",25,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2252","ecuador",26,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2253","ecuador",27,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2254","ecuador",28,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2255","ecuador",29,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2256","ecuador",3,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2257","ecuador",30,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2258","ecuador",31,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2259","ecuador",32,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2260","ecuador",33,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2261","ecuador",34,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2262","ecuador",35,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2263","ecuador",4,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2264","ecuador",5,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2265","ecuador",6,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2266","ecuador",7,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2267","ecuador",8,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2268","ecuador",9,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2269","mexico",0,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2270","mexico",1,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2271","mexico",10,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2272","mexico",11,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2273","mexico",12,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2274","mexico",13,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2275","mexico",14,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2276","mexico",15,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2277","mexico",16,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2278","mexico",17,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2279","mexico",18,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2280","mexico",19,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2281","mexico",2,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2282","mexico",20,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2283","mexico",21,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2284","mexico",22,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2285","mexico",23,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2286","mexico",24,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2287","mexico",25,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2288","mexico",26,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2289","mexico",27,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2290","mexico",28,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2291","mexico",29,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2292","mexico",3,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2293","mexico",30,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2294","mexico",31,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2295","mexico",32,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2296","mexico",33,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2297","mexico",34,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2298","mexico",35,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2299","mexico",4,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2300","mexico",5,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2301","mexico",6,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2302","mexico",7,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2303","mexico",8,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2304","mexico",9,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_water_borne_electricity",0,"savings_maintenance_electrify_HDV",0
"2305","brazil",0,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2306","brazil",1,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2307","brazil",10,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2308","brazil",11,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",47226244.8947364,"savings_maintenance_electrify_HDV",296401.921230191
"2309","brazil",12,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",100145656.732555,"savings_maintenance_electrify_HDV",565681.828231218
"2310","brazil",13,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",159019619.443649,"savings_maintenance_electrify_HDV",808413.073395385
"2311","brazil",14,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",224108886.097756,"savings_maintenance_electrify_HDV",1025378.49491417
"2312","brazil",15,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",295673450.315399,"savings_maintenance_electrify_HDV",1217530.82831537
"2313","brazil",16,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",373726884.440603,"savings_maintenance_electrify_HDV",1385046.92397027
"2314","brazil",17,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",458703517.49898,"savings_maintenance_electrify_HDV",1529976.38152134
"2315","brazil",18,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",550868152.214422,"savings_maintenance_electrify_HDV",1653647.08806711
"2316","brazil",19,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",650485602.096314,"savings_maintenance_electrify_HDV",1757419.18582671
"2317","brazil",2,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2318","brazil",20,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",757820586.525815,"savings_maintenance_electrify_HDV",1842665.83379343
"2319","brazil",21,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",875965249.873641,"savings_maintenance_electrify_HDV",1916944.64311013
"2320","brazil",22,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",1003097962.23756,"savings_maintenance_electrify_HDV",1975643.37050245
"2321","brazil",23,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",1139545246.82131,"savings_maintenance_electrify_HDV",2019943.80142428
"2322","brazil",24,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",1285634859.4439,"savings_maintenance_electrify_HDV",2051010.3966695
"2323","brazil",25,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",1441695705.62959,"savings_maintenance_electrify_HDV",2069980.89187094
"2324","brazil",26,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",1611292288.63685,"savings_maintenance_electrify_HDV",2082138.28487243
"2325","brazil",27,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",1792207661.11696,"savings_maintenance_electrify_HDV",2084328.0829757
"2326","brazil",28,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",1984832844.21693,"savings_maintenance_electrify_HDV",2077515.14195179
"2327","brazil",29,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",2189561702.53146,"savings_maintenance_electrify_HDV",2062623.48189696
"2328","brazil",3,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2329","brazil",30,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",2406790820.43018,"savings_maintenance_electrify_HDV",2040533.01208387
"2330","brazil",31,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",2640083701.08378,"savings_maintenance_electrify_HDV",2014491.7085843
"2331","brazil",32,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",2887321526.33598,"savings_maintenance_electrify_HDV",1982829.84179243
"2332","brazil",33,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",3148970730.86436,"savings_maintenance_electrify_HDV",1946262.57284585
"2333","brazil",34,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",3425503029.88436,"savings_maintenance_electrify_HDV",1905459.28147246
"2334","brazil",35,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",3717395270.82344,"savings_maintenance_electrify_HDV",1861043.68727951
"2335","brazil",4,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2336","brazil",5,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2337","brazil",6,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2338","brazil",7,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2339","brazil",8,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2340","brazil",9,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2341","chile",0,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2342","chile",1,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2343","chile",10,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2344","chile",11,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",8488642.99634461,"savings_maintenance_electrify_HDV",53276.5223735621
"2345","chile",12,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",18315569.108372,"savings_maintenance_electrify_HDV",103457.153873264
"2346","chile",13,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",29563291.7237099,"savings_maintenance_electrify_HDV",150291.84201084
"2347","chile",14,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",42314469.2751331,"savings_maintenance_electrify_HDV",193603.866289809
"2348","chile",15,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",56651842.1270558,"savings_maintenance_electrify_HDV",233282.238215737
"2349","chile",16,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",72744321.7001858,"savings_maintenance_electrify_HDV",269593.393469555
"2350","chile",17,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",90632773.2289626,"savings_maintenance_electrify_HDV",302299.845416817
"2351","chile",18,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",110407453.503516,"savings_maintenance_electrify_HDV",331431.329353613
"2352","chile",19,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",132158938.12183,"savings_maintenance_electrify_HDV",357054.257135425
"2353","chile",2,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2354","chile",20,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",155978066.815217,"savings_maintenance_electrify_HDV",379265.831057967
"2355","chile",21,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",182912249.605935,"savings_maintenance_electrify_HDV",400281.469033047
"2356","chile",22,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",212361862.056713,"savings_maintenance_electrify_HDV",418255.564973961
"2357","chile",23,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",244443771.392572,"savings_maintenance_electrify_HDV",433298.00391737
"2358","chile",24,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",279275720.352326,"savings_maintenance_electrify_HDV",445536.617004728
"2359","chile",25,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",316976203.127264,"savings_maintenance_electrify_HDV",455113.156742533
"2360","chile",26,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",359335271.201034,"savings_maintenance_electrify_HDV",464338.922583472
"2361","chile",27,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",405163036.203486,"savings_maintenance_electrify_HDV",471202.479971719
"2362","chile",28,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",454611562.772703,"savings_maintenance_electrify_HDV",475839.770647927
"2363","chile",29,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",507834569.388995,"savings_maintenance_electrify_HDV",478393.235746559
"2364","chile",3,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2365","chile",30,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",564987329.625293,"savings_maintenance_electrify_HDV",479009.346272751
"2366","chile",31,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",627222659.646824,"savings_maintenance_electrify_HDV",478596.510700031
"2367","chile",32,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",693917756.222712,"savings_maintenance_electrify_HDV",476538.834431122
"2368","chile",33,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",765254766.213029,"savings_maintenance_electrify_HDV",472975.723646533
"2369","chile",34,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",841418478.869762,"savings_maintenance_electrify_HDV",468044.732752419
"2370","chile",35,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",922596007.611947,"savings_maintenance_electrify_HDV",461880.255067727
"2371","chile",4,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2372","chile",5,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2373","chile",6,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2374","chile",7,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2375","chile",8,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2376","chile",9,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2377","ecuador",0,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2378","ecuador",1,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2379","ecuador",10,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",0,"savings_maintenance_electrify_HDV",0
"2380","ecuador",11,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",3647640.39241534,"savings_maintenance_electrify_HDV",22893.3641173164
"2381","ecuador",12,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",7960342.2570301,"savings_maintenance_electrify_HDV",44964.7154776626
"2382","ecuador",13,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",12982135.1598166,"savings_maintenance_electrify_HDV",65997.6914829727
"2383","ecuador",14,"TRNS:FUEL_SWITCH_MEDIUM_DUTY","diff_vehicle_distance_traveled_trns_road_heavy_regional_electricity",18756630.9412642,"savings_maintenance_electrify_HDV",85818.3106395202
