"","region","time_period","strategy_code","difference_variable","difference_value","variable","value"
"10400","brazil",5,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-4.54747350886464e-13,"enfu_fuel_cost",-4.54747350886464e-13
"10401","brazil",6,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-6.82121026329696e-13,"enfu_fuel_cost",-6.82121026329696e-13
"10402","brazil",7,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-4.54747350886464e-13,"enfu_fuel_cost",-4.54747350886464e-13
"10403","brazil",8,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",0,"enfu_fuel_cost",0
"10404","brazil",9,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-5.45696821063757e-12,"enfu_fuel_cost",-5.45696821063757e-12
"10405","chile",0,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-4.12114786740858e-13,"enfu_fuel_cost",-4.12114786740858e-13
"10406","chile",1,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-1.27897692436818e-13,"enfu_fuel_cost",-1.27897692436818e-13
"10407","chile",10,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",5.25801624462474e-13,"enfu_fuel_cost",5.25801624462474e-13
"10408","chile",11,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",0.0787189132195039,"enfu_fuel_cost",0.0787189132195039
"10409","chile",12,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",0.162676656855069,"enfu_fuel_cost",0.162676656855069
"10410","chile",13,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",0.251861011371901,"enfu_fuel_cost",0.251861011371901
"10411","chile",14,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",0.346259159559764,"enfu_fuel_cost",0.346259159559764
"10412","chile",15,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",0.445857831307023,"enfu_fuel_cost",0.445857831307023
"10413","chile",16,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",1.04539364518106,"enfu_fuel_cost",1.04539364518106
"10414","chile",17,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",1.25546558512045,"enfu_fuel_cost",1.25546558512045
"10415","chile",18,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",1.47578469510702,"enfu_fuel_cost",1.47578469510702
"10416","chile",19,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",1.70635181338963,"enfu_fuel_cost",1.70635181338963
"10417","chile",2,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-1.27897692436818e-13,"enfu_fuel_cost",-1.27897692436818e-13
"10418","chile",20,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",1.94716712685405,"enfu_fuel_cost",1.94716712685405
"10419","chile",21,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",2.20165689380374,"enfu_fuel_cost",2.20165689380374
"10420","chile",22,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",2.46703839785482,"enfu_fuel_cost",2.46703839785482
"10421","chile",23,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",2.74331505930624,"enfu_fuel_cost",2.74331505930624
"10422","chile",24,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",3.03049014537925,"enfu_fuel_cost",3.03049014537925
"10423","chile",25,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",3.32856605634859,"enfu_fuel_cost",3.32856605634859
"10424","chile",26,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",3.64252963553795,"enfu_fuel_cost",3.64252963553795
"10425","chile",27,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",3.96805248036222,"enfu_fuel_cost",3.96805248036222
"10426","chile",28,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",4.30514050670919,"enfu_fuel_cost",4.30514050670919
"10427","chile",29,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",4.65379975024624,"enfu_fuel_cost",4.65379975024624
"10428","chile",3,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-1.4352963262354e-12,"enfu_fuel_cost",-1.4352963262354e-12
"10429","chile",30,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",5.0140358992538,"enfu_fuel_cost",5.0140358992538
"10430","chile",31,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",5.38612672814426,"enfu_fuel_cost",5.38612672814426
"10431","chile",32,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",5.76986129139371,"enfu_fuel_cost",5.76986129139371
"10432","chile",33,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",6.16524758875207,"enfu_fuel_cost",6.16524758875207
"10433","chile",34,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",6.57229441791301,"enfu_fuel_cost",6.57229441791301
"10434","chile",35,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",6.99100904857877,"enfu_fuel_cost",6.99100904857877
"10435","chile",4,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",7.105427357601e-14,"enfu_fuel_cost",7.105427357601e-14
"10436","chile",5,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",3.26849658449646e-13,"enfu_fuel_cost",3.26849658449646e-13
"10437","chile",6,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",7.38964445190504e-13,"enfu_fuel_cost",7.38964445190504e-13
"10438","chile",7,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",2.55795384873636e-13,"enfu_fuel_cost",2.55795384873636e-13
"10439","chile",8,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",1.20792265079217e-12,"enfu_fuel_cost",1.20792265079217e-12
"10440","chile",9,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",1.4210854715202e-14,"enfu_fuel_cost",1.4210854715202e-14
"10441","ecuador",0,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",8.5265128291212e-14,"enfu_fuel_cost",8.5265128291212e-14
"10442","ecuador",1,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-1.13686837721616e-13,"enfu_fuel_cost",-1.13686837721616e-13
"10443","ecuador",10,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-7.105427357601e-13,"enfu_fuel_cost",-7.105427357601e-13
"10444","ecuador",11,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-0.315132800416251,"enfu_fuel_cost",-0.315132800416251
"10445","ecuador",12,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-0.644432592256123,"enfu_fuel_cost",-0.644432592256123
"10446","ecuador",13,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-0.985452692011393,"enfu_fuel_cost",-0.985452692011393
"10447","ecuador",14,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-1.33544340066328,"enfu_fuel_cost",-1.33544340066328
"10448","ecuador",15,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-1.69136002730511,"enfu_fuel_cost",-1.69136002730511
"10449","ecuador",16,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-2.0538464616132,"enfu_fuel_cost",-2.0538464616132
"10450","ecuador",17,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-2.41620603161039,"enfu_fuel_cost",-2.41620603161039
"10451","ecuador",18,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-2.77442175239889,"enfu_fuel_cost",-2.77442175239889
"10452","ecuador",19,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-3.12429143261659,"enfu_fuel_cost",-3.12429143261659
"10453","ecuador",2,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-3.5527136788005e-14,"enfu_fuel_cost",-3.5527136788005e-14
"10454","ecuador",20,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-3.46147670117642,"enfu_fuel_cost",-3.46147670117642
"10455","ecuador",21,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-3.79210982057515,"enfu_fuel_cost",-3.79210982057515
"10456","ecuador",22,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-4.10242127060206,"enfu_fuel_cost",-4.10242127060206
"10457","ecuador",23,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-4.38936864892565,"enfu_fuel_cost",-4.38936864892565
"10458","ecuador",24,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-4.65043372885003,"enfu_fuel_cost",-4.65043372885003
"10459","ecuador",25,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-4.88359697715788,"enfu_fuel_cost",-4.88359697715788
"10460","ecuador",26,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-5.09695867564528,"enfu_fuel_cost",-5.09695867564528
"10461","ecuador",27,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",33.8184848839641,"enfu_fuel_cost",33.8184848839641
"10462","ecuador",28,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",31.2402762072074,"enfu_fuel_cost",31.2402762072074
"10463","ecuador",29,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",28.4601838454113,"enfu_fuel_cost",28.4601838454113
"10464","ecuador",3,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-2.8421709430404e-14,"enfu_fuel_cost",-2.8421709430404e-14
"10465","ecuador",30,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",25.480673265966,"enfu_fuel_cost",25.480673265966
"10466","ecuador",31,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",21.7520190635236,"enfu_fuel_cost",21.7520190635236
"10467","ecuador",32,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",17.7434726274876,"enfu_fuel_cost",17.7434726274876
"10468","ecuador",33,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",10.6857563557106,"enfu_fuel_cost",10.6857563557106
"10469","ecuador",34,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",8.88723641308064,"enfu_fuel_cost",8.88723641308064
"10470","ecuador",35,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",4.03945592718514,"enfu_fuel_cost",4.03945592718514
"10471","ecuador",4,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",0,"enfu_fuel_cost",0
"10472","ecuador",5,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-1.4210854715202e-13,"enfu_fuel_cost",-1.4210854715202e-13
"10473","ecuador",6,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-2.8421709430404e-13,"enfu_fuel_cost",-2.8421709430404e-13
"10474","ecuador",7,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",1.13686837721616e-13,"enfu_fuel_cost",1.13686837721616e-13
"10475","ecuador",8,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-2.8421709430404e-14,"enfu_fuel_cost",-2.8421709430404e-14
"10476","ecuador",9,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-3.97903932025656e-13,"enfu_fuel_cost",-3.97903932025656e-13
"10477","mexico",0,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-2.27373675443232e-13,"enfu_fuel_cost",-2.27373675443232e-13
"10478","mexico",1,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-1.13686837721616e-13,"enfu_fuel_cost",-1.13686837721616e-13
"10479","mexico",10,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-1.13686837721616e-13,"enfu_fuel_cost",-1.13686837721616e-13
"10480","mexico",11,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-2.98069691584328,"enfu_fuel_cost",-2.98069691584328
"10481","mexico",12,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-6.10213306328285,"enfu_fuel_cost",-6.10213306328285
"10482","mexico",13,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-9.35299261900423,"enfu_fuel_cost",-9.35299261900423
"10483","mexico",14,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-12.7201881471204,"enfu_fuel_cost",-12.7201881471204
"10484","mexico",15,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-16.1888933164917,"enfu_fuel_cost",-16.1888933164917
"10485","mexico",16,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-19.7867202325733,"enfu_fuel_cost",-19.7867202325733
"10486","mexico",17,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-23.4654017230583,"enfu_fuel_cost",-23.4654017230583
"10487","mexico",18,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-27.2049005250545,"enfu_fuel_cost",-27.2049005250545
"10488","mexico",19,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-30.9838449802078,"enfu_fuel_cost",-30.9838449802078
"10489","mexico",2,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",3.41060513164848e-13,"enfu_fuel_cost",3.41060513164848e-13
"10490","mexico",20,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-34.7797559151636,"enfu_fuel_cost",-34.7797559151636
"10491","mexico",21,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-38.6378839812212,"enfu_fuel_cost",-38.6378839812212
"10492","mexico",22,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-29.2875434252198,"enfu_fuel_cost",-29.2875434252198
"10493","mexico",23,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-19.0255364122415,"enfu_fuel_cost",-19.0255364122415
"10494","mexico",24,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-8.12448138166292,"enfu_fuel_cost",-8.12448138166292
"10495","mexico",25,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",3.39627144006022,"enfu_fuel_cost",3.39627144006022
"10496","mexico",26,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",16.9264170143988,"enfu_fuel_cost",16.9264170143988
"10497","mexico",27,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",22.0092675501355,"enfu_fuel_cost",22.0092675501355
"10498","mexico",28,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",23.888983978542,"enfu_fuel_cost",23.888983978542
"10499","mexico",29,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",25.8348640519812,"enfu_fuel_cost",25.8348640519812
"10500","mexico",3,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",6.82121026329696e-13,"enfu_fuel_cost",6.82121026329696e-13
"10501","mexico",30,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",27.8470572719305,"enfu_fuel_cost",27.8470572719305
"10502","mexico",31,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",15.9608820695044,"enfu_fuel_cost",15.9608820695044
"10503","mexico",32,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",0.192191880372775,"enfu_fuel_cost",0.192191880372775
"10504","mexico",33,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-16.2363801778222,"enfu_fuel_cost",-16.2363801778222
"10505","mexico",34,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-33.3211807960461,"enfu_fuel_cost",-33.3211807960461
"10506","mexico",35,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-34.9436125887876,"enfu_fuel_cost",-34.9436125887876
"10507","mexico",4,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",1.13686837721616e-13,"enfu_fuel_cost",1.13686837721616e-13
"10508","mexico",5,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",1.13686837721616e-13,"enfu_fuel_cost",1.13686837721616e-13
"10509","mexico",6,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",6.82121026329696e-13,"enfu_fuel_cost",6.82121026329696e-13
"10510","mexico",7,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",1.13686837721616e-12,"enfu_fuel_cost",1.13686837721616e-12
"10511","mexico",8,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",-7.95807864051312e-13,"enfu_fuel_cost",-7.95807864051312e-13
"10512","mexico",9,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_gasoline",0,"enfu_fuel_cost",0
"10513","brazil",0,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-3.63797880709171e-12,"enfu_fuel_cost",-3.63797880709171e-12
"10514","brazil",1,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-3.63797880709171e-12,"enfu_fuel_cost",-3.63797880709171e-12
"10515","brazil",10,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",0,"enfu_fuel_cost",0
"10516","brazil",11,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-103.667203474783,"enfu_fuel_cost",-103.667203474783
"10517","brazil",12,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-212.267646259123,"enfu_fuel_cost",-212.267646259123
"10518","brazil",13,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-325.383831797957,"enfu_fuel_cost",-325.383831797957
"10519","brazil",14,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-442.526966103629,"enfu_fuel_cost",-442.526966103629
"10520","brazil",15,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-563.138907063083,"enfu_fuel_cost",-563.138907063083
"10521","brazil",16,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-685.922288316808,"enfu_fuel_cost",-685.922288316808
"10522","brazil",17,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-810.660612358923,"enfu_fuel_cost",-810.660612358923
"10523","brazil",18,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-936.629053289878,"enfu_fuel_cost",-936.629053289878
"10524","brazil",19,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-1063.0610548184,"enfu_fuel_cost",-1063.0610548184
"10525","brazil",2,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-3.09228198602796e-11,"enfu_fuel_cost",-3.09228198602796e-11
"10526","brazil",20,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-1189.15870467015,"enfu_fuel_cost",-1189.15870467015
"10527","brazil",21,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-1315.17523441561,"enfu_fuel_cost",-1315.17523441561
"10528","brazil",22,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-1439.5691206946,"enfu_fuel_cost",-1439.5691206946
"10529","brazil",23,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-1561.88680846775,"enfu_fuel_cost",-1561.88680846775
"10530","brazil",24,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-1681.77405544136,"enfu_fuel_cost",-1681.77405544136
"10531","brazil",25,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-1798.96847028903,"enfu_fuel_cost",-1798.96847028903
"10532","brazil",26,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-1913.82668956355,"enfu_fuel_cost",-1913.82668956355
"10533","brazil",27,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-2025.7698907862,"enfu_fuel_cost",-2025.7698907862
"10534","brazil",28,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-2134.7680978346,"enfu_fuel_cost",-2134.7680978346
"10535","brazil",29,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-2240.85504447654,"enfu_fuel_cost",-2240.85504447654
"10536","brazil",3,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-2.91038304567337e-11,"enfu_fuel_cost",-2.91038304567337e-11
"10537","brazil",30,"TRNS:FUEL_SWITCH_LIGHT_DUTY","diff_totalvalue_enfu_fuel_consumed_entc_fuel_diesel",-2344.12066225298,"enfu_fuel_cost",-2344.12066225298
